Unnamed: 0,game_id,game_title,month,peak_users,picture_url
600643,72850,The Elder Scrolls V: Skyrim,2013-04-01,40688,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
636081,8930,Sid Meier's Civilization V,2013-04-01,39478,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
668591,240,Counter-Strike: Source,2013-04-01,38507,https://steamcdn-a.akamaihd.net/steam/apps/240/logo.png
599445,202990,Call of Duty: Black Ops II - Multiplayer,2013-04-01,35653,https://steamcdn-a.akamaihd.net/steam/apps/202990/logo.png
673374,730,Counter-Strike: Global Offensive,2013-04-01,31966,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635994,8870,BioShock Infinite,2013-04-01,27908,https://steamcdn-a.akamaihd.net/steam/apps/8870/logo.png
691916,570,Dota 2,2013-03-01,325598,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
635178,440,Team Fortress 2,2013-03-01,72799,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
654850,207890,Football Manager 2013,2013-03-01,66523,https://steamcdn-a.akamaihd.net/steam/apps/207890/logo.png
635995,8870,BioShock Infinite,2013-03-01,65198,https://steamcdn-a.akamaihd.net/steam/apps/8870/logo.png
518016,10,Counter-Strike,2013-03-01,49412,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
600644,72850,The Elder Scrolls V: Skyrim,2013-03-01,48233,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
636082,8930,Sid Meier's Civilization V,2013-03-01,43780,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
668592,240,Counter-Strike: Source,2013-03-01,40117,https://steamcdn-a.akamaihd.net/steam/apps/240/logo.png
599446,202990,Call of Duty: Black Ops II - Multiplayer,2013-03-01,38245,https://steamcdn-a.akamaihd.net/steam/apps/202990/logo.png
673375,730,Counter-Strike: Global Offensive,2013-03-01,32166,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
691917,570,Dota 2,2013-02-01,283870,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
654851,207890,Football Manager 2013,2013-02-01,78720,https://steamcdn-a.akamaihd.net/steam/apps/207890/logo.png
635179,440,Team Fortress 2,2013-02-01,72893,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
599447,202990,Call of Duty: Black Ops II - Multiplayer,2013-02-01,70819,https://steamcdn-a.akamaihd.net/steam/apps/202990/logo.png
600645,72850,The Elder Scrolls V: Skyrim,2013-02-01,67911,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
518017,10,Counter-Strike,2013-02-01,60134,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
636083,8930,Sid Meier's Civilization V,2013-02-01,44966,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
668593,240,Counter-Strike: Source,2013-02-01,43945,https://steamcdn-a.akamaihd.net/steam/apps/240/logo.png
673376,730,Counter-Strike: Global Offensive,2013-02-01,35238,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
689591,4000,Garry's Mod,2013-02-01,28488,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
691918,570,Dota 2,2013-01-01,260989,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
654852,207890,Football Manager 2013,2013-01-01,87420,https://steamcdn-a.akamaihd.net/steam/apps/207890/logo.png
635180,440,Team Fortress 2,2013-01-01,74300,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
518018,10,Counter-Strike,2013-01-01,65188,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
636084,8930,Sid Meier's Civilization V,2013-01-01,58386,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
600646,72850,The Elder Scrolls V: Skyrim,2013-01-01,54570,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
668594,240,Counter-Strike: Source,2013-01-01,48458,https://steamcdn-a.akamaihd.net/steam/apps/240/logo.png
599448,202990,Call of Duty: Black Ops II - Multiplayer,2013-01-01,46616,https://steamcdn-a.akamaihd.net/steam/apps/202990/logo.png
673377,730,Counter-Strike: Global Offensive,2013-01-01,31359,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
665103,49520,Borderlands 2,2013-01-01,28507,https://steamcdn-a.akamaihd.net/steam/apps/49520/logo.png
691919,570,Dota 2,2012-12-01,213521,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
654853,207890,Football Manager 2013,2012-12-01,80648,https://steamcdn-a.akamaihd.net/steam/apps/207890/logo.png
635181,440,Team Fortress 2,2012-12-01,73695,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
518019,10,Counter-Strike,2012-12-01,61189,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
600647,72850,The Elder Scrolls V: Skyrim,2012-12-01,52804,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
636085,8930,Sid Meier's Civilization V,2012-12-01,50891,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
599449,202990,Call of Duty: Black Ops II - Multiplayer,2012-12-01,44563,https://steamcdn-a.akamaihd.net/steam/apps/202990/logo.png
668595,240,Counter-Strike: Source,2012-12-01,44160,https://steamcdn-a.akamaihd.net/steam/apps/240/logo.png
665104,49520,Borderlands 2,2012-12-01,28993,https://steamcdn-a.akamaihd.net/steam/apps/49520/logo.png
673378,730,Counter-Strike: Global Offensive,2012-12-01,27553,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
691920,570,Dota 2,2012-11-01,169631,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
635182,440,Team Fortress 2,2012-11-01,80988,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
654854,207890,Football Manager 2013,2012-11-01,65943,https://steamcdn-a.akamaihd.net/steam/apps/207890/logo.png
599450,202990,Call of Duty: Black Ops II - Multiplayer,2012-11-01,63831,https://steamcdn-a.akamaihd.net/steam/apps/202990/logo.png
518020,10,Counter-Strike,2012-11-01,56957,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
673379,730,Counter-Strike: Global Offensive,2012-11-01,50533,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
600648,72850,The Elder Scrolls V: Skyrim,2012-11-01,46165,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
668596,240,Counter-Strike: Source,2012-11-01,42386,https://steamcdn-a.akamaihd.net/steam/apps/240/logo.png
636086,8930,Sid Meier's Civilization V,2012-11-01,39677,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
445471,42690,Call of Duty: Modern Warfare 3 - Multiplayer,2012-11-01,35749,https://steamcdn-a.akamaihd.net/steam/apps/42690/logo.png
691921,570,Dota 2,2012-10-01,171860,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
635183,440,Team Fortress 2,2012-10-01,106853,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
630038,200510,XCOM: Enemy Unknown,2012-10-01,70560,https://steamcdn-a.akamaihd.net/steam/apps/200510/logo.png
665106,49520,Borderlands 2,2012-10-01,68559,https://steamcdn-a.akamaihd.net/steam/apps/49520/logo.png
518021,10,Counter-Strike,2012-10-01,56053,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
657468,550,Left 4 Dead 2,2012-10-01,48599,https://steamcdn-a.akamaihd.net/steam/apps/550/logo.png
668597,240,Counter-Strike: Source,2012-10-01,43924,https://steamcdn-a.akamaihd.net/steam/apps/240/logo.png
428473,71270,Football Manager 2012,2012-10-01,42931,https://steamcdn-a.akamaihd.net/steam/apps/71270/logo.png
600649,72850,The Elder Scrolls V: Skyrim,2012-10-01,41939,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
445472,42690,Call of Duty: Modern Warfare 3 - Multiplayer,2012-10-01,36533,https://steamcdn-a.akamaihd.net/steam/apps/42690/logo.png
665107,49520,Borderlands 2,2012-09-01,123596,https://steamcdn-a.akamaihd.net/steam/apps/49520/logo.png
691922,570,Dota 2,2012-09-01,118724,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
635184,440,Team Fortress 2,2012-09-01,90232,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
428474,71270,Football Manager 2012,2012-09-01,63031,https://steamcdn-a.akamaihd.net/steam/apps/71270/logo.png
445473,42690,Call of Duty: Modern Warfare 3 - Multiplayer,2012-09-01,55900,https://steamcdn-a.akamaihd.net/steam/apps/42690/logo.png
518022,10,Counter-Strike,2012-09-01,55321,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
630131,200710,Torchlight II,2012-09-01,54010,https://steamcdn-a.akamaihd.net/steam/apps/200710/logo.png
668598,240,Counter-Strike: Source,2012-09-01,41451,https://steamcdn-a.akamaihd.net/steam/apps/240/logo.png
600650,72850,The Elder Scrolls V: Skyrim,2012-09-01,38557,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
673381,730,Counter-Strike: Global Offensive,2012-09-01,36057,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635185,440,Team Fortress 2,2012-08-01,117917,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
691923,570,Dota 2,2012-08-01,108689,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
428475,71270,Football Manager 2012,2012-08-01,63417,https://steamcdn-a.akamaihd.net/steam/apps/71270/logo.png
600651,72850,The Elder Scrolls V: Skyrim,2012-08-01,55230,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
518023,10,Counter-Strike,2012-08-01,53685,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
673382,730,Counter-Strike: Global Offensive,2012-08-01,52261,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
668599,240,Counter-Strike: Source,2012-08-01,48007,https://steamcdn-a.akamaihd.net/steam/apps/240/logo.png
636089,8930,Sid Meier's Civilization V,2012-08-01,39110,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
445474,42690,Call of Duty: Modern Warfare 3 - Multiplayer,2012-08-01,38487,https://steamcdn-a.akamaihd.net/steam/apps/42690/logo.png
657470,550,Left 4 Dead 2,2012-08-01,14848,https://steamcdn-a.akamaihd.net/steam/apps/550/logo.png
691924,570,Dota 2,2012-07-01,75041,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
635186,440,Team Fortress 2,2012-07-01,62321,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
428476,71270,Football Manager 2012,2012-07-01,60437,https://steamcdn-a.akamaihd.net/steam/apps/71270/logo.png
518024,10,Counter-Strike,2012-07-01,53967,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
636090,8930,Sid Meier's Civilization V,2012-07-01,50756,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
668600,240,Counter-Strike: Source,2012-07-01,47909,https://steamcdn-a.akamaihd.net/steam/apps/240/logo.png
600652,72850,The Elder Scrolls V: Skyrim,2012-07-01,39658,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
445475,42690,Call of Duty: Modern Warfare 3 - Multiplayer,2012-07-01,36521,https://steamcdn-a.akamaihd.net/steam/apps/42690/logo.png
591779,8980,Borderlands GOTY,2012-07-01,23443,https://steamcdn-a.akamaihd.net/steam/apps/8980/logo.png
657471,550,Left 4 Dead 2,2012-07-01,21811,https://steamcdn-a.akamaihd.net/steam/apps/550/logo.png
